gene,kmer_cluster,kmer_fisher_pvalue,kmer_fisher_qvalue,cluster_name_original,centroid
LWH10-1.2_002737,kmer_cluster_70,0.00253380787307373,0.0293499411964373,cluster.fasta250,centroid=LBN7-1.2_001150;seqs=13
LWH11-1.2_000194,kmer_cluster_70,0.00253380787307373,0.0293499411964373,cluster.fasta250,centroid=LBN7-1.2_001150;seqs=13
LWH13-1.2_002593,kmer_cluster_70,0.00253380787307373,0.0293499411964373,cluster.fasta250,centroid=LBN7-1.2_001150;seqs=13
LWH3-1.2_000542,kmer_cluster_70,0.00253380787307373,0.0293499411964373,cluster.fasta250,centroid=LBN7-1.2_001150;seqs=13
LWH7-1.2_003025,kmer_cluster_70,0.00253380787307373,0.0293499411964373,cluster.fasta250,centroid=LBN7-1.2_001150;seqs=13
LWO12-1.2_002506,kmer_cluster_70,0.00253380787307373,0.0293499411964373,cluster.fasta250,centroid=LBN7-1.2_001150;seqs=13
LWO14-1.2_002391,kmer_cluster_70,0.00253380787307373,0.0293499411964373,cluster.fasta250,centroid=LBN7-1.2_001150;seqs=13
LWS13-1.2_002285,kmer_cluster_70,0.00253380787307373,0.0293499411964373,cluster.fasta250,centroid=LBN7-1.2_001150;seqs=13
LBN7-1.2_000844,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
LM3X-1.2_000353,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
LMB2-1.2_000513,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
LMS4-1.2_000607,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
LMX7-1.2_001098,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
LTA6-1.2_000365,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
LWH10-1.2_002403,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
LWH11-1.2_003986,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
LWH12-1.2_000042,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
LWH13-1.2_000416,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
LWO12-1.2_000247,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
LWO13-1.2_000061,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
LWO14-1.2_000892,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
Leaf159-1-1.1_001425,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
Leaf320-1-1.1_000050,kmer_cluster_23,1,1,cluster.fasta251,centroid=LBN7-1.2_000844;seqs=15
LWH13-1.2_000976,kmer_cluster_168,1,1,cluster.fasta252,centroid=LWH13-1.2_000976;seqs=10
LWO14-1.2_000371,kmer_cluster_168,1,1,cluster.fasta252,centroid=LWH13-1.2_000976;seqs=10
LM3X-1.2_003473,kmer_cluster_168,1,1,cluster.fasta252,centroid=LWH13-1.2_000976;seqs=10
LMB2-1.2_003630,kmer_cluster_168,1,1,cluster.fasta252,centroid=LWH13-1.2_000976;seqs=10
LMX7-1.2_000527,kmer_cluster_168,1,1,cluster.fasta252,centroid=LWH13-1.2_000976;seqs=10
Leaf159-1-1.1_000809,kmer_cluster_168,1,1,cluster.fasta252,centroid=LWH13-1.2_000976;seqs=10
Leaf320-1-1.1_000597,kmer_cluster_168,1,1,cluster.fasta252,centroid=LWH13-1.2_000976;seqs=10
Root280D1-1-1.1_001631,kmer_cluster_168,1,1,cluster.fasta252,centroid=LWH13-1.2_000976;seqs=10
LTA6-1.2_003499,kmer_cluster_168,1,1,cluster.fasta252,centroid=LWH13-1.2_000976;seqs=10
LWO13-1.2_003267,kmer_cluster_168,1,1,cluster.fasta252,centroid=LWH13-1.2_000976;seqs=10
LM3X-1.2_002497,kmer_cluster_123,1,1,cluster.fasta253,centroid=LM3X-1.2_002497;seqs=13
LMB2-1.2_002656,kmer_cluster_123,1,1,cluster.fasta253,centroid=LM3X-1.2_002497;seqs=13
LMX7-1.2_003241,kmer_cluster_123,1,1,cluster.fasta253,centroid=LM3X-1.2_002497;seqs=13
LMS4-1.2_002821,kmer_cluster_123,1,1,cluster.fasta253,centroid=LM3X-1.2_002497;seqs=13
LTA6-1.2_002565,kmer_cluster_123,1,1,cluster.fasta253,centroid=LM3X-1.2_002497;seqs=13
LWH12-1.2_001563,kmer_cluster_123,1,1,cluster.fasta253,centroid=LM3X-1.2_002497;seqs=13
LWO13-1.2_002312,kmer_cluster_123,1,1,cluster.fasta253,centroid=LM3X-1.2_002497;seqs=13
LWO14-1.2_003008,kmer_cluster_123,1,1,cluster.fasta253,centroid=LM3X-1.2_002497;seqs=13
Leaf159-1-1.1_002835,kmer_cluster_123,1,1,cluster.fasta253,centroid=LM3X-1.2_002497;seqs=13
LBN7-1.2_003317,kmer_cluster_123,1,1,cluster.fasta253,centroid=LM3X-1.2_002497;seqs=13
LWH10-1.2_000763,kmer_cluster_123,1,1,cluster.fasta253,centroid=LM3X-1.2_002497;seqs=13
LWH11-1.2_002390,kmer_cluster_123,1,1,cluster.fasta253,centroid=LM3X-1.2_002497;seqs=13
LWO12-1.2_001798,kmer_cluster_123,1,1,cluster.fasta253,centroid=LM3X-1.2_002497;seqs=13
LBN7-1.2_000206,kmer_cluster_242,0.255060728744939,0.779196511990034,cluster.fasta254,centroid=LBN7-1.2_000206;seqs=6
LWH11-1.2_003286,kmer_cluster_242,0.255060728744939,0.779196511990034,cluster.fasta254,centroid=LBN7-1.2_000206;seqs=6
LWH12-1.2_000664,kmer_cluster_242,0.255060728744939,0.779196511990034,cluster.fasta254,centroid=LBN7-1.2_000206;seqs=6
LWH10-1.2_001775,kmer_cluster_242,0.255060728744939,0.779196511990034,cluster.fasta254,centroid=LBN7-1.2_000206;seqs=6
LWO12-1.2_000877,kmer_cluster_242,0.255060728744939,0.779196511990034,cluster.fasta254,centroid=LBN7-1.2_000206;seqs=6
LMS4-1.2_003742,kmer_cluster_242,0.255060728744939,0.779196511990034,cluster.fasta254,centroid=LBN7-1.2_000206;seqs=6
KHB019-1-1.1_000159,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LBN7-1.2_003604,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LM3X-1.2_002773,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LMB2-1.2_002932,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LMI12-1-1.1_003118,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LMS4-1.2_003126,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LMX7-1.2_003517,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LTA6-1.2_002888,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LWH11-1.2_002676,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LWH12-1.2_001270,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LWH13-1.2_001649,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LWH3-1.2_002597,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LWO12-1.2_001506,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LWO13-1.2_002629,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LWO14-1.2_003288,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LWS13-1.2_000393,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
Leaf159-1-1.1_000168,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
Leaf288-1-1.1_001396,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
Leaf320-1-1.1_003371,kmer_cluster_137,1,1,cluster.fasta255,centroid=KHB019-1-1.1_000159;seqs=19
LWO14-1.2_002213,kmer_cluster_243,0.26173209754554,0.790886120844132,cluster.fasta256,centroid=LWO14-1.2_002213;seqs=1
Leaf203-1-1.1_001416,kmer_cluster_244,1,1,cluster.fasta257,centroid=Leaf203-1-1.1_001416;seqs=1
LWH12-1.2_003611,kmer_cluster_26,0.0241558446492032,0.145985322010402,cluster.fasta258,centroid=LWH12-1.2_003611;seqs=12
LM3X-1.2_000446,kmer_cluster_26,0.0241558446492032,0.145985322010402,cluster.fasta258,centroid=LWH12-1.2_003611;seqs=12
LMB2-1.2_000606,kmer_cluster_26,0.0241558446492032,0.145985322010402,cluster.fasta258,centroid=LWH12-1.2_003611;seqs=12
LMS4-1.2_000713,kmer_cluster_26,0.0241558446492032,0.145985322010402,cluster.fasta258,centroid=LWH12-1.2_003611;seqs=12
LMX7-1.2_001191,kmer_cluster_26,0.0241558446492032,0.145985322010402,cluster.fasta258,centroid=LWH12-1.2_003611;seqs=12
LTA6-1.2_000469,kmer_cluster_26,0.0241558446492032,0.145985322010402,cluster.fasta258,centroid=LWH12-1.2_003611;seqs=12
LWH10-1.2_002511,kmer_cluster_26,0.0241558446492032,0.145985322010402,cluster.fasta258,centroid=LWH12-1.2_003611;seqs=12
LWO12-1.2_000104,kmer_cluster_26,0.0241558446492032,0.145985322010402,cluster.fasta258,centroid=LWH12-1.2_003611;seqs=12
LWO13-1.2_000166,kmer_cluster_26,0.0241558446492032,0.145985322010402,cluster.fasta258,centroid=LWH12-1.2_003611;seqs=12
LWO14-1.2_001063,kmer_cluster_26,0.0241558446492032,0.145985322010402,cluster.fasta258,centroid=LWH12-1.2_003611;seqs=12
Root1433D1-1-1.1_002687,kmer_cluster_26,0.0241558446492032,0.145985322010402,cluster.fasta258,centroid=LWH12-1.2_003611;seqs=12
Root322-1-1.1_003006,kmer_cluster_26,0.0241558446492032,0.145985322010402,cluster.fasta258,centroid=LWH12-1.2_003611;seqs=12
KHB019-1-1.1_002665,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
LBN7-1.2_002910,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
LM3X-1.2_002173,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
LMB2-1.2_002332,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
LMS4-1.2_002340,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
LMX7-1.2_002917,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
LTA6-1.2_002162,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
LWH10-1.2_000354,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
LWH11-1.2_001982,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
LWH12-1.2_001943,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
LWH13-1.2_002267,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
LWO12-1.2_002168,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
LWO13-1.2_001920,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
LWO14-1.2_002664,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
Leaf159-1-1.1_003170,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
Leaf320-1-1.1_002444,kmer_cluster_90,1,1,cluster.fasta259,centroid=KHB019-1-1.1_002665;seqs=16
LM3X-1.2_003287,kmer_cluster_155,1,1,cluster.fasta26,centroid=LM3X-1.2_003287;seqs=13
LMB2-1.2_003444,kmer_cluster_155,1,1,cluster.fasta26,centroid=LM3X-1.2_003287;seqs=13
LMX7-1.2_000341,kmer_cluster_155,1,1,cluster.fasta26,centroid=LM3X-1.2_003287;seqs=13
LBN7-1.2_000010,kmer_cluster_155,1,1,cluster.fasta26,centroid=LM3X-1.2_003287;seqs=13
LMS4-1.2_003517,kmer_cluster_155,1,1,cluster.fasta26,centroid=LM3X-1.2_003287;seqs=13
LTA6-1.2_003277,kmer_cluster_155,1,1,cluster.fasta26,centroid=LM3X-1.2_003287;seqs=13
LWH10-1.2_001526,kmer_cluster_155,1,1,cluster.fasta26,centroid=LM3X-1.2_003287;seqs=13
LWH11-1.2_003091,kmer_cluster_155,1,1,cluster.fasta26,centroid=LM3X-1.2_003287;seqs=13
LWH12-1.2_000882,kmer_cluster_155,1,1,cluster.fasta26,centroid=LM3X-1.2_003287;seqs=13
LWH13-1.2_001159,kmer_cluster_155,1,1,cluster.fasta26,centroid=LM3X-1.2_003287;seqs=13
LWO13-1.2_003036,kmer_cluster_155,1,1,cluster.fasta26,centroid=LM3X-1.2_003287;seqs=13
LWO14-1.2_000129,kmer_cluster_155,1,1,cluster.fasta26,centroid=LM3X-1.2_003287;seqs=13
Leaf320-1-1.1_000784,kmer_cluster_155,1,1,cluster.fasta26,centroid=LM3X-1.2_003287;seqs=13
LWH3-1.2_001175,kmer_cluster_245,0.557063136010505,1,cluster.fasta260,centroid=LWH3-1.2_001175;seqs=3
LWH7-1.2_002266,kmer_cluster_245,0.557063136010505,1,cluster.fasta260,centroid=LWH3-1.2_001175;seqs=3
Leaf288-1-1.1_003845,kmer_cluster_245,0.557063136010505,1,cluster.fasta260,centroid=LWH3-1.2_001175;seqs=3
LBN7-1.2_002077,kmer_cluster_246,0.0189649505538849,0.140010499932636,cluster.fasta261,centroid=LBN7-1.2_002077;seqs=2
LWH11-1.2_001150,kmer_cluster_246,0.0189649505538849,0.140010499932636,cluster.fasta261,centroid=LBN7-1.2_002077;seqs=2
KHB019-1-1.1_002652,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LBN7-1.2_002922,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LM3X-1.2_002185,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LMB2-1.2_002344,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LMI12-1-1.1_002683,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LMS4-1.2_002352,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LMX7-1.2_002929,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LTA6-1.2_002174,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LWH10-1.2_000367,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LWH11-1.2_001994,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LWH12-1.2_001931,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LWH3-1.2_001339,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LWH7-1.2_002070,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LWO12-1.2_002156,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LWO13-1.2_001932,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LWO14-1.2_002676,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
LWS13-1.2_003244,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
Leaf288-1-1.1_003555,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
Root1433D1-1-1.1_000560,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
Root280D1-1-1.1_002950,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
Root322-1-1.1_001520,kmer_cluster_96,1,1,cluster.fasta262,centroid=KHB019-1-1.1_002652;seqs=21
Root61-1-1.1_003184,kmer_cluster_247,0.63088594667542,1,cluster.fasta263,centroid=Root61-1-1.1_003184;seqs=1
LBN7-1.2_000807,kmer_cluster_21,1,1,cluster.fasta264,centroid=LBN7-1.2_000807;seqs=14
LM3X-1.2_000347,kmer_cluster_21,1,1,cluster.fasta264,centroid=LBN7-1.2_000807;seqs=14
LMB2-1.2_000507,kmer_cluster_21,1,1,cluster.fasta264,centroid=LBN7-1.2_000807;seqs=14
LMS4-1.2_000541,kmer_cluster_21,1,1,cluster.fasta264,centroid=LBN7-1.2_000807;seqs=14
LMX7-1.2_001092,kmer_cluster_21,1,1,cluster.fasta264,centroid=LBN7-1.2_000807;seqs=14
LTA6-1.2_000300,kmer_cluster_21,1,1,cluster.fasta264,centroid=LBN7-1.2_000807;seqs=14
LWH10-1.2_002387,kmer_cluster_21,1,1,cluster.fasta264,centroid=LBN7-1.2_000807;seqs=14
LWH11-1.2_003949,kmer_cluster_21,1,1,cluster.fasta264,centroid=LBN7-1.2_000807;seqs=14
LWH12-1.2_000106,kmer_cluster_21,1,1,cluster.fasta264,centroid=LBN7-1.2_000807;seqs=14
LWO12-1.2_000288,kmer_cluster_21,1,1,cluster.fasta264,centroid=LBN7-1.2_000807;seqs=14
LWO13-1.2_003818,kmer_cluster_21,1,1,cluster.fasta264,centroid=LBN7-1.2_000807;seqs=14
LWO14-1.2_000886,kmer_cluster_21,1,1,cluster.fasta264,centroid=LBN7-1.2_000807;seqs=14
Root1433D1-1-1.1_002781,kmer_cluster_21,1,1,cluster.fasta264,centroid=LBN7-1.2_000807;seqs=14
Root322-1-1.1_003097,kmer_cluster_21,1,1,cluster.fasta264,centroid=LBN7-1.2_000807;seqs=14
LM3X-1.2_002175,kmer_cluster_91,1,1,cluster.fasta265,centroid=LM3X-1.2_002175;seqs=13
LMB2-1.2_002334,kmer_cluster_91,1,1,cluster.fasta265,centroid=LM3X-1.2_002175;seqs=13
LMS4-1.2_002342,kmer_cluster_91,1,1,cluster.fasta265,centroid=LM3X-1.2_002175;seqs=13
LMX7-1.2_002919,kmer_cluster_91,1,1,cluster.fasta265,centroid=LM3X-1.2_002175;seqs=13
LTA6-1.2_002164,kmer_cluster_91,1,1,cluster.fasta265,centroid=LM3X-1.2_002175;seqs=13
LWH10-1.2_000356,kmer_cluster_91,1,1,cluster.fasta265,centroid=LM3X-1.2_002175;seqs=13
LWH12-1.2_001941,kmer_cluster_91,1,1,cluster.fasta265,centroid=LM3X-1.2_002175;seqs=13
LWH3-1.2_001328,kmer_cluster_91,1,1,cluster.fasta265,centroid=LM3X-1.2_002175;seqs=13
LWH7-1.2_002081,kmer_cluster_91,1,1,cluster.fasta265,centroid=LM3X-1.2_002175;seqs=13
LWO12-1.2_002166,kmer_cluster_91,1,1,cluster.fasta265,centroid=LM3X-1.2_002175;seqs=13
LWO13-1.2_001922,kmer_cluster_91,1,1,cluster.fasta265,centroid=LM3X-1.2_002175;seqs=13
LWO14-1.2_002666,kmer_cluster_91,1,1,cluster.fasta265,centroid=LM3X-1.2_002175;seqs=13
Root53-1-1.1_002074,kmer_cluster_91,1,1,cluster.fasta265,centroid=LM3X-1.2_002175;seqs=13
LMS4-1.2_002075,kmer_cluster_248,0.0612758507495349,0.282403487261787,cluster.fasta266,centroid=LMS4-1.2_002075;seqs=3
LTA6-1.2_001778,kmer_cluster_248,0.0612758507495349,0.282403487261787,cluster.fasta266,centroid=LMS4-1.2_002075;seqs=3
LWO13-1.2_001523,kmer_cluster_248,0.0612758507495349,0.282403487261787,cluster.fasta266,centroid=LMS4-1.2_002075;seqs=3
KHB019-1-1.1_002679,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LBN7-1.2_002896,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LM3X-1.2_002159,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LMB2-1.2_002318,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LMI12-1-1.1_002657,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LMI1x-1-1.1_000096,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LMS4-1.2_002326,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LMX7-1.2_002903,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LTA6-1.2_002148,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LWH10-1.2_000340,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LWH11-1.2_001968,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LWH12-1.2_001957,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LWH3-1.2_001312,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LWH7-1.2_002097,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LWO12-1.2_002182,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LWO13-1.2_001906,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LWO14-1.2_002650,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
LWS13-1.2_003218,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
Leaf288-1-1.1_003582,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
Root1433D1-1-1.1_000586,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
Root280D1-1-1.1_002924,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
Root322-1-1.1_001546,kmer_cluster_89,1,1,cluster.fasta267,centroid=KHB019-1-1.1_002679;seqs=22
KHB019-1-1.1_002103,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LBN7-1.2_002154,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LM3X-1.2_001442,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LMB2-1.2_001601,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LMI12-1-1.1_001798,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LMI1x-1-1.1_000382,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LMS4-1.2_001704,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LMX7-1.2_002187,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LTA6-1.2_001407,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LWH10-1.2_003554,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LWH11-1.2_001227,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LWH12-1.2_002664,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LWH13-1.2_003026,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LWH3-1.2_000707,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LWH7-1.2_002860,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LWO12-1.2_002901,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LWO13-1.2_001154,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LWO14-1.2_002030,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LWS13-1.2_002440,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
Leaf159-1-1.1_002539,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
Leaf288-1-1.1_000456,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
Leaf320-1-1.1_001688,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
Root1433D1-1-1.1_001101,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
Root166-1-1.1_000883,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
Root322-1-1.1_002049,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
Root53-1-1.1_000220,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
Root61-1-1.1_002627,kmer_cluster_51,1,1,cluster.fasta268,centroid=KHB019-1-1.1_002103;seqs=27
LBN7-1.2_001225,kmer_cluster_249,0.711010821067747,1,cluster.fasta269,centroid=LBN7-1.2_001225;seqs=2
LWH11-1.2_000268,kmer_cluster_249,0.711010821067747,1,cluster.fasta269,centroid=LBN7-1.2_001225;seqs=2
LBN7-1.2_001114,kmer_cluster_80,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta27,centroid=LBN7-1.2_001114;seqs=14
LM3X-1.2_001924,kmer_cluster_80,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta27,centroid=LBN7-1.2_001114;seqs=14
LMB2-1.2_002083,kmer_cluster_80,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta27,centroid=LBN7-1.2_001114;seqs=14
LMS4-1.2_002663,kmer_cluster_80,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta27,centroid=LBN7-1.2_001114;seqs=14
LMX7-1.2_002668,kmer_cluster_80,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta27,centroid=LBN7-1.2_001114;seqs=14
LTA6-1.2_001942,kmer_cluster_80,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta27,centroid=LBN7-1.2_001114;seqs=14
