Isolate,orthogroup,genes,ampo_positive,mhpa_positive
LWO14,OG0002234,LWO14-1.2_001193,FALSE,FALSE
LWO14,OG0002341,LWO14-1.2_001669,FALSE,FALSE
LWO14,OG0002342,LWO14-1.2_001637,FALSE,FALSE
LWO14,OG0002344,LWO14-1.2_002075,FALSE,FALSE
LWO14,OG0002374,LWO14-1.2_002445,FALSE,FALSE
LWO14,OG0002376,LWO14-1.2_001638,FALSE,FALSE
LWO14,OG0002376,LWO14-1.2_002327,FALSE,FALSE
LWO14,OG0002409,LWO14-1.2_003490,FALSE,FALSE
LWO14,OG0002434,LWO14-1.2_003529,FALSE,FALSE
LWO14,OG0002456,LWO14-1.2_002489,FALSE,FALSE
LWO14,OG0002485,LWO14-1.2_002391,FALSE,FALSE
LWO14,OG0002551,LWO14-1.2_002459,FALSE,FALSE
LWO14,OG0002559,LWO14-1.2_002397,FALSE,FALSE
LWO14,OG0002600,LWO14-1.2_002505,FALSE,FALSE
LWO14,OG0002665,LWO14-1.2_003094,FALSE,FALSE
LWO14,OG0002689,LWO14-1.2_000738,FALSE,FALSE
LWO14,OG0002693,LWO14-1.2_001519,FALSE,FALSE
LWO14,OG0002750,LWO14-1.2_000895,FALSE,FALSE
LWO14,OG0002759,LWO14-1.2_001499,FALSE,FALSE
LWO14,OG0002810,LWO14-1.2_000893,FALSE,FALSE
LWO14,OG0002811,LWO14-1.2_002451,FALSE,FALSE
LWO14,OG0002830,LWO14-1.2_003324,FALSE,FALSE
LWO14,OG0002831,LWO14-1.2_003325,FALSE,FALSE
LWO14,OG0002872,LWO14-1.2_002414,FALSE,FALSE
LWO14,OG0002896,LWO14-1.2_002429,FALSE,FALSE
LWO14,OG0002915,LWO14-1.2_001194,FALSE,FALSE
LWO14,OG0002965,LWO14-1.2_000326,FALSE,FALSE
LWO14,OG0002971,LWO14-1.2_002458,TRUE,FALSE
LWO14,OG0002972,LWO14-1.2_002450,TRUE,FALSE
LWO14,OG0002973,LWO14-1.2_002449,TRUE,FALSE
LWO14,OG0002982,LWO14-1.2_000816,FALSE,FALSE
LWO14,OG0002982,LWO14-1.2_002050,FALSE,FALSE
LWO14,OG0003002,LWO14-1.2_001124,FALSE,FALSE
LWO14,OG0003089,LWO14-1.2_002398,FALSE,FALSE
LWO14,OG0003117,LWO14-1.2_003124,FALSE,FALSE
LWO14,OG0003135,LWO14-1.2_001513,FALSE,FALSE
LWO14,OG0003161,LWO14-1.2_002420,FALSE,FALSE
LWO14,OG0003182,LWO14-1.2_002409,FALSE,FALSE
LWO14,OG0003211,LWO14-1.2_003123,FALSE,FALSE
LWO14,OG0003225,LWO14-1.2_001512,FALSE,FALSE
LWO14,OG0003226,LWO14-1.2_001507,FALSE,FALSE
LWO14,OG0003227,LWO14-1.2_001506,FALSE,FALSE
LWO14,OG0003232,LWO14-1.2_001511,FALSE,FALSE
LWO14,OG0003233,LWO14-1.2_001508,FALSE,FALSE
LWO14,OG0003273,LWO14-1.2_002412,FALSE,FALSE
LWO14,OG0003274,LWO14-1.2_002416,FALSE,FALSE
LWO14,OG0003275,LWO14-1.2_002417,FALSE,FALSE
LWO14,OG0003292,LWO14-1.2_002085,FALSE,FALSE
LWO14,OG0003293,LWO14-1.2_002084,FALSE,FALSE
LWO14,OG0003305,LWO14-1.2_002165,FALSE,FALSE
LWO14,OG0003326,LWO14-1.2_002473,FALSE,FALSE
LWO14,OG0003390,LWO14-1.2_000200,FALSE,FALSE
LWO14,OG0003395,LWO14-1.2_002399,FALSE,FALSE
LWO14,OG0003417,LWO14-1.2_001491,FALSE,FALSE
LWO14,OG0003417,LWO14-1.2_001988,FALSE,FALSE
LWO14,OG0003418,LWO14-1.2_001794,FALSE,FALSE
LWO14,OG0003488,LWO14-1.2_000561,FALSE,FALSE
LWO14,OG0003515,LWO14-1.2_002086,FALSE,FALSE
LWO14,OG0003516,LWO14-1.2_002407,FALSE,FALSE
LWO14,OG0003517,LWO14-1.2_002405,FALSE,FALSE
LWO14,OG0003518,LWO14-1.2_002396,FALSE,FALSE
LWO14,OG0003524,LWO14-1.2_002389,FALSE,FALSE
LWO14,OG0003538,LWO14-1.2_002784,FALSE,FALSE
LWO14,OG0003564,LWO14-1.2_002388,FALSE,FALSE
LWO14,OG0003564,LWO14-1.2_002411,FALSE,FALSE
LWO14,OG0003687,LWO14-1.2_003370,FALSE,FALSE
LWO14,OG0003689,LWO14-1.2_001827,FALSE,FALSE
LWO14,OG0003697,LWO14-1.2_001985,FALSE,FALSE
LWO14,OG0003698,LWO14-1.2_001986,FALSE,FALSE
LWO14,OG0003699,LWO14-1.2_001987,FALSE,FALSE
LWO14,OG0003840,LWO14-1.2_001937,FALSE,FALSE
LWO14,OG0004013,LWO14-1.2_001836,FALSE,FALSE
LWO14,OG0004023,LWO14-1.2_003307,FALSE,FALSE
LWO14,OG0004202,LWO14-1.2_001939,FALSE,FALSE
LWO14,OG0004211,LWO14-1.2_003304,FALSE,FALSE
LWO14,OG0004212,LWO14-1.2_003308,FALSE,FALSE
LWO14,OG0004450,LWO14-1.2_001033,FALSE,FALSE
LWO14,OG0004460,LWO14-1.2_001772,FALSE,FALSE
LWO14,OG0004461,LWO14-1.2_001230,FALSE,FALSE
LWO14,OG0004464,LWO14-1.2_002052,FALSE,FALSE
LWO14,OG0004465,LWO14-1.2_002048,FALSE,FALSE
LWO14,OG0004467,LWO14-1.2_001989,FALSE,FALSE
LWO14,OG0004472,LWO14-1.2_001206,FALSE,FALSE
LWO14,OG0004473,LWO14-1.2_001205,FALSE,FALSE
LWO14,OG0004474,LWO14-1.2_002511,FALSE,FALSE
LWO14,OG0004476,LWO14-1.2_002544,FALSE,FALSE
LWO14,OG0004477,LWO14-1.2_002546,FALSE,FALSE
LWO14,OG0004487,LWO14-1.2_001125,FALSE,FALSE
LWO14,OG0004509,LWO14-1.2_002136,FALSE,FALSE
LWO14,OG0004512,LWO14-1.2_002435,FALSE,FALSE
LWO14,OG0004513,LWO14-1.2_002441,FALSE,FALSE
LWS13,OG0000100,LWS13-1.2_000160,FALSE,FALSE
LWS13,OG0000100,LWS13-1.2_000380,FALSE,FALSE
LWS13,OG0000100,LWS13-1.2_003943,FALSE,FALSE
LWS13,OG0000108,LWS13-1.2_000174,FALSE,FALSE
LWS13,OG0000108,LWS13-1.2_000568,FALSE,FALSE
LWS13,OG0000108,LWS13-1.2_002331,FALSE,FALSE
LWS13,OG0000173,LWS13-1.2_001877,FALSE,FALSE
LWS13,OG0000173,LWS13-1.2_001884,FALSE,FALSE
LWS13,OG0000173,LWS13-1.2_001909,FALSE,FALSE
LWS13,OG0000173,LWS13-1.2_001925,FALSE,FALSE
LWS13,OG0000197,LWS13-1.2_002261,FALSE,FALSE
LWS13,OG0000359,LWS13-1.2_002559,FALSE,FALSE
LWS13,OG0000359,LWS13-1.2_003443,FALSE,FALSE
LWS13,OG0000609,LWS13-1.2_001757,FALSE,FALSE
LWS13,OG0000609,LWS13-1.2_003070,FALSE,FALSE
LWS13,OG0001122,LWS13-1.2_001709,FALSE,FALSE
LWS13,OG0001122,LWS13-1.2_002485,FALSE,FALSE
LWS13,OG0001122,LWS13-1.2_003594,FALSE,FALSE
LWS13,OG0001624,LWS13-1.2_002740,FALSE,FALSE
LWS13,OG0001626,LWS13-1.2_000624,FALSE,FALSE
LWS13,OG0001626,LWS13-1.2_002281,FALSE,FALSE
LWS13,OG0001681,LWS13-1.2_002314,FALSE,FALSE
LWS13,OG0001681,LWS13-1.2_002844,FALSE,FALSE
LWS13,OG0001787,LWS13-1.2_001875,TRUE,FALSE
LWS13,OG0001787,LWS13-1.2_001908,TRUE,FALSE
LWS13,OG0001787,LWS13-1.2_001910,TRUE,FALSE
LWS13,OG0001839,LWS13-1.2_002103,FALSE,FALSE
LWS13,OG0001860,LWS13-1.2_000189,FALSE,FALSE
LWS13,OG0001904,LWS13-1.2_001248,FALSE,FALSE
LWS13,OG0001923,LWS13-1.2_002288,FALSE,FALSE
LWS13,OG0001961,LWS13-1.2_001798,FALSE,FALSE
LWS13,OG0002086,LWS13-1.2_001890,FALSE,FALSE
LWS13,OG0002086,LWS13-1.2_001930,FALSE,FALSE
LWS13,OG0002086,LWS13-1.2_002842,FALSE,FALSE
LWS13,OG0002091,LWS13-1.2_002380,FALSE,FALSE
LWS13,OG0002091,LWS13-1.2_003514,FALSE,FALSE
LWS13,OG0002112,LWS13-1.2_003765,FALSE,FALSE
LWS13,OG0002149,LWS13-1.2_001868,TRUE,FALSE
LWS13,OG0002149,LWS13-1.2_001873,TRUE,FALSE
LWS13,OG0002149,LWS13-1.2_001912,TRUE,FALSE
LWS13,OG0002151,LWS13-1.2_002339,FALSE,FALSE
LWS13,OG0002152,LWS13-1.2_003157,FALSE,FALSE
LWS13,OG0002159,LWS13-1.2_000113,FALSE,FALSE
LWS13,OG0002173,LWS13-1.2_003895,FALSE,FALSE
LWS13,OG0002174,LWS13-1.2_003849,FALSE,FALSE
LWS13,OG0002176,LWS13-1.2_003808,FALSE,FALSE
LWS13,OG0002178,LWS13-1.2_003754,FALSE,FALSE
LWS13,OG0002181,LWS13-1.2_000603,FALSE,FALSE
LWS13,OG0002191,LWS13-1.2_002831,FALSE,FALSE
LWS13,OG0002193,LWS13-1.2_002745,FALSE,FALSE
LWS13,OG0002194,LWS13-1.2_002105,FALSE,FALSE
LWS13,OG0002204,LWS13-1.2_002466,FALSE,FALSE
LWS13,OG0002234,LWS13-1.2_002569,FALSE,FALSE
LWS13,OG0002278,LWS13-1.2_001050,FALSE,FALSE
LWS13,OG0002286,LWS13-1.2_002247,FALSE,FALSE
LWS13,OG0002286,LWS13-1.2_002393,FALSE,FALSE
LWS13,OG0002342,LWS13-1.2_001540,FALSE,FALSE
LWS13,OG0002344,LWS13-1.2_001617,FALSE,FALSE
LWS13,OG0002344,LWS13-1.2_002905,FALSE,FALSE
LWS13,OG0002344,LWS13-1.2_003551,FALSE,FALSE
LWS13,OG0002349,LWS13-1.2_001934,FALSE,FALSE
LWS13,OG0002349,LWS13-1.2_002979,FALSE,FALSE
LWS13,OG0002361,LWS13-1.2_001791,FALSE,FALSE
LWS13,OG0002362,LWS13-1.2_001792,FALSE,FALSE
LWS13,OG0002374,LWS13-1.2_001889,FALSE,FALSE
LWS13,OG0002394,LWS13-1.2_003021,FALSE,FALSE
LWS13,OG0002409,LWS13-1.2_002716,FALSE,FALSE
LWS13,OG0002485,LWS13-1.2_002285,FALSE,FALSE
LWS13,OG0002485,LWS13-1.2_003517,FALSE,FALSE
LWS13,OG0002551,LWS13-1.2_001907,FALSE,FALSE
LWS13,OG0002576,LWS13-1.2_003484,FALSE,FALSE
LWS13,OG0002577,LWS13-1.2_003483,FALSE,FALSE
LWS13,OG0002602,LWS13-1.2_001107,FALSE,FALSE
LWS13,OG0002638,LWS13-1.2_002246,FALSE,FALSE
LWS13,OG0002678,LWS13-1.2_003442,FALSE,FALSE
LWS13,OG0002704,LWS13-1.2_001599,FALSE,FALSE
LWS13,OG0002705,LWS13-1.2_001598,FALSE,FALSE
LWS13,OG0002757,LWS13-1.2_001697,FALSE,FALSE
LWS13,OG0002801,LWS13-1.2_002120,FALSE,FALSE
LWS13,OG0002810,LWS13-1.2_002872,FALSE,FALSE
LWS13,OG0002811,LWS13-1.2_001929,FALSE,FALSE
LWS13,OG0002896,LWS13-1.2_000873,FALSE,FALSE
LWS13,OG0002971,LWS13-1.2_001874,TRUE,FALSE
LWS13,OG0002972,LWS13-1.2_001928,TRUE,FALSE
LWS13,OG0002973,LWS13-1.2_001927,TRUE,FALSE
LWS13,OG0002975,LWS13-1.2_001696,FALSE,FALSE
LWS13,OG0003002,LWS13-1.2_002163,FALSE,FALSE
LWS13,OG0003179,LWS13-1.2_001441,FALSE,FALSE
LWS13,OG0003197,LWS13-1.2_002328,FALSE,FALSE
LWS13,OG0003292,LWS13-1.2_003401,FALSE,FALSE
LWS13,OG0003293,LWS13-1.2_003407,FALSE,FALSE
LWS13,OG0003326,LWS13-1.2_000475,FALSE,FALSE
LWS13,OG0003326,LWS13-1.2_000898,FALSE,FALSE
LWS13,OG0003394,LWS13-1.2_002486,FALSE,FALSE
LWS13,OG0003415,LWS13-1.2_003395,FALSE,FALSE
LWS13,OG0003486,LWS13-1.2_001895,FALSE,FALSE
LWS13,OG0003538,LWS13-1.2_001302,FALSE,FALSE
LWS13,OG0003630,LWS13-1.2_001893,FALSE,FALSE
LWS13,OG0003709,LWS13-1.2_001946,FALSE,FALSE
LWS13,OG0003711,LWS13-1.2_000864,FALSE,FALSE
LWS13,OG0003791,LWS13-1.2_000868,FALSE,FALSE
LWS13,OG0003791,LWS13-1.2_001891,FALSE,FALSE
LWS13,OG0003840,LWS13-1.2_000867,FALSE,FALSE
LWS13,OG0003841,LWS13-1.2_001888,FALSE,FALSE
LWS13,OG0003950,LWS13-1.2_002815,FALSE,FALSE
LWS13,OG0003998,LWS13-1.2_001038,FALSE,FALSE
LWS13,OG0004149,LWS13-1.2_001899,FALSE,FALSE
LWS13,OG0004389,LWS13-1.2_001892,FALSE,FALSE
LWS13,OG0004487,LWS13-1.2_002783,FALSE,FALSE
LWS13,OG0004706,LWS13-1.2_001924,FALSE,FALSE
LWS13,OG0004707,LWS13-1.2_001881,FALSE,FALSE
LWS13,OG0004708,LWS13-1.2_001869,FALSE,FALSE
Leaf1,OG0000100,Leaf1_002072,FALSE,FALSE
Leaf1,OG0000100,Leaf1_002197,FALSE,FALSE
Leaf1,OG0000100,Leaf1_002381,FALSE,FALSE
Leaf1,OG0000197,Leaf1_000254,FALSE,FALSE
Leaf1,OG0000197,Leaf1_001531,FALSE,FALSE
Leaf1,OG0000197,Leaf1_002851,FALSE,FALSE
Leaf1,OG0000197,Leaf1_002961,FALSE,FALSE
Leaf1,OG0000359,Leaf1_002808,FALSE,FALSE
Leaf1,OG0001626,Leaf1_002320,FALSE,FALSE
Leaf1,OG0002151,Leaf1_002777,FALSE,FALSE
Leaf1,OG0002159,Leaf1_001248,FALSE,FALSE
Leaf1,OG0002191,Leaf1_002582,FALSE,FALSE
Leaf1,OG0002278,Leaf1_000216,FALSE,FALSE
Leaf1,OG0002341,Leaf1_002526,FALSE,FALSE
Leaf1,OG0002344,Leaf1_002860,FALSE,FALSE
Leaf1,OG0002349,Leaf1_000769,FALSE,FALSE
Leaf1,OG0002394,Leaf1_000640,FALSE,FALSE
Leaf1,OG0002456,Leaf1_001706,FALSE,FALSE
Leaf1,OG0002456,Leaf1_003071,FALSE,FALSE
Leaf1,OG0002477,Leaf1_001623,FALSE,FALSE
Leaf1,OG0002595,Leaf1_000479,FALSE,FALSE
Leaf1,OG0002600,Leaf1_002689,FALSE,FALSE
Leaf1,OG0002602,Leaf1_001461,FALSE,FALSE
Leaf1,OG0002757,Leaf1_002124,FALSE,FALSE
Leaf1,OG0002757,Leaf1_002473,FALSE,FALSE
Leaf1,OG0002896,Leaf1_002852,FALSE,FALSE
Leaf1,OG0002975,Leaf1_002474,FALSE,FALSE
Leaf1,OG0003089,Leaf1_000314,FALSE,FALSE
Leaf1,OG0003120,Leaf1_000554,FALSE,FALSE
Leaf1,OG0003124,Leaf1_000556,FALSE,FALSE
Leaf1,OG0003125,Leaf1_000555,FALSE,FALSE
Leaf1,OG0003135,Leaf1_000871,FALSE,FALSE
Leaf1,OG0003225,Leaf1_000764,FALSE,FALSE
Leaf1,OG0003226,Leaf1_000875,FALSE,FALSE
Leaf1,OG0003227,Leaf1_000874,FALSE,FALSE
Leaf1,OG0003232,Leaf1_000763,FALSE,FALSE
Leaf1,OG0003233,Leaf1_000876,FALSE,FALSE
Leaf1,OG0003243,Leaf1_002949,FALSE,FALSE
Leaf1,OG0003721,Leaf1_002033,FALSE,FALSE
Leaf1,OG0003728,Leaf1_000942,FALSE,FALSE
Leaf1,OG0003730,Leaf1_001724,FALSE,FALSE
Leaf1,OG0003740,Leaf1_003602,FALSE,FALSE
Leaf1,OG0003744,Leaf1_002972,FALSE,FALSE
Leaf151,OG0001626,Leaf151_003166,FALSE,FALSE
Leaf151,OG0001681,Leaf151_000544,FALSE,FALSE
Leaf151,OG0001860,Leaf151_001689,FALSE,FALSE
Leaf151,OG0002152,Leaf151_002910,FALSE,FALSE
Leaf151,OG0002159,Leaf151_000989,FALSE,FALSE
Leaf151,OG0002278,Leaf151_000681,FALSE,FALSE
Leaf151,OG0002349,Leaf151_002303,FALSE,FALSE
Leaf151,OG0002394,Leaf151_000883,FALSE,FALSE
Leaf151,OG0002477,Leaf151_002974,FALSE,FALSE
Leaf151,OG0002595,Leaf151_001274,FALSE,FALSE
Leaf151,OG0002600,Leaf151_000162,FALSE,FALSE
Leaf151,OG0002602,Leaf151_000017,FALSE,FALSE
Leaf151,OG0002704,Leaf151_001236,FALSE,FALSE
Leaf151,OG0002705,Leaf151_001237,FALSE,FALSE
Leaf151,OG0002982,Leaf151_000999,FALSE,FALSE
Leaf151,OG0003135,Leaf151_003302,FALSE,FALSE
Leaf151,OG0003219,Leaf151_000313,FALSE,FALSE
Leaf151,OG0003225,Leaf151_000010,FALSE,FALSE
Leaf151,OG0003226,Leaf151_000005,FALSE,FALSE
Leaf151,OG0003227,Leaf151_000004,FALSE,FALSE
Leaf151,OG0003232,Leaf151_000009,FALSE,FALSE
Leaf151,OG0003233,Leaf151_000006,FALSE,FALSE
Leaf151,OG0003331,Leaf151_002607,FALSE,FALSE
Leaf151,OG0003439,Leaf151_002191,FALSE,FALSE
Leaf151,OG0003728,Leaf151_002892,FALSE,FALSE
Leaf151,OG0003730,Leaf151_002780,FALSE,FALSE
Leaf151,OG0003740,Leaf151_001566,FALSE,FALSE
Leaf151,OG0003744,Leaf151_001522,FALSE,FALSE
Leaf151,OG0003859,Leaf151_002777,FALSE,FALSE
Leaf159,OG0000108,Leaf159_000296,FALSE,FALSE
Leaf159,OG0000344,Leaf159_003531,FALSE,FALSE
Leaf159,OG0000344,Leaf159_003540,FALSE,FALSE
Leaf159,OG0000359,Leaf159_002764,FALSE,FALSE
Leaf159,OG0000609,Leaf159_003301,FALSE,FALSE
Leaf159,OG0001624,Leaf159_001238,FALSE,FALSE
Leaf159,OG0001624,Leaf159_001250,FALSE,FALSE
Leaf159,OG0001839,Leaf159_003725,FALSE,FALSE
Leaf159,OG0001904,Leaf159_000802,FALSE,FALSE
Leaf159,OG0001923,Leaf159_003138,FALSE,FALSE
Leaf159,OG0001923,Leaf159_003309,FALSE,FALSE
Leaf159,OG0001981,Leaf159_003533,FALSE,FALSE
Leaf159,OG0001981,Leaf159_003538,FALSE,FALSE
Leaf159,OG0002028,Leaf159_003532,FALSE,FALSE
Leaf159,OG0002028,Leaf159_003539,FALSE,FALSE
Leaf159,OG0002091,Leaf159_002670,FALSE,FALSE
Leaf159,OG0002112,Leaf159_000940,FALSE,FALSE
Leaf159,OG0002151,Leaf159_002698,FALSE,FALSE
Leaf159,OG0002152,Leaf159_001771,FALSE,FALSE
Leaf159,OG0002173,Leaf159_000825,FALSE,FALSE
Leaf159,OG0002174,Leaf159_000860,FALSE,FALSE
Leaf159,OG0002176,Leaf159_001291,FALSE,FALSE
Leaf159,OG0002178,Leaf159_000395,FALSE,FALSE
Leaf159,OG0002181,Leaf159_002180,FALSE,FALSE
Leaf159,OG0002191,Leaf159_002164,FALSE,FALSE
Leaf159,OG0002193,Leaf159_003306,FALSE,FALSE
Leaf159,OG0002194,Leaf159_003723,FALSE,FALSE
Leaf159,OG0002204,Leaf159_003300,FALSE,FALSE
Leaf159,OG0002234,Leaf159_001671,FALSE,FALSE
Leaf159,OG0002278,Leaf159_002848,FALSE,FALSE
Leaf159,OG0002286,Leaf159_002296,FALSE,FALSE
Leaf159,OG0002342,Leaf159_002162,FALSE,FALSE
Leaf159,OG0002342,Leaf159_003542,FALSE,FALSE
Leaf159,OG0002349,Leaf159_000444,FALSE,FALSE
Leaf159,OG0002361,Leaf159_001634,FALSE,FALSE
Leaf159,OG0002362,Leaf159_001635,FALSE,FALSE
Leaf159,OG0002374,Leaf159_003396,FALSE,FALSE
Leaf159,OG0002376,Leaf159_002163,FALSE,FALSE
Leaf159,OG0002394,Leaf159_003390,FALSE,FALSE
Leaf159,OG0002409,Leaf159_000357,FALSE,FALSE
Leaf159,OG0002434,Leaf159_000398,FALSE,FALSE
Leaf159,OG0002456,Leaf159_000899,FALSE,FALSE
Leaf159,OG0002477,Leaf159_003175,FALSE,FALSE
Leaf159,OG0002559,Leaf159_003530,FALSE,FALSE
Leaf159,OG0002559,Leaf159_003535,FALSE,FALSE
Leaf159,OG0002595,Leaf159_002656,FALSE,FALSE
Leaf159,OG0002600,Leaf159_000898,FALSE,FALSE
Leaf159,OG0002602,Leaf159_000863,FALSE,FALSE
Leaf159,OG0002638,Leaf159_002297,FALSE,FALSE
Leaf159,OG0002665,Leaf159_002745,FALSE,FALSE
Leaf159,OG0002689,Leaf159_001217,FALSE,FALSE
Leaf159,OG0002693,Leaf159_002010,FALSE,FALSE
Leaf159,OG0002750,Leaf159_001427,FALSE,FALSE
Leaf159,OG0002759,Leaf159_002001,FALSE,FALSE
Leaf159,OG0002830,Leaf159_000194,FALSE,FALSE
Leaf159,OG0002831,Leaf159_000195,FALSE,FALSE
Leaf159,OG0003002,Leaf159_003404,FALSE,FALSE
Leaf159,OG0003120,Leaf159_002406,FALSE,FALSE
Leaf159,OG0003124,Leaf159_002408,FALSE,FALSE
Leaf159,OG0003125,Leaf159_002407,FALSE,FALSE
Leaf159,OG0003219,Leaf159_001460,FALSE,FALSE
Leaf159,OG0003303,Leaf159_003513,FALSE,FALSE
Leaf159,OG0003308,Leaf159_003619,FALSE,FALSE
Leaf159,OG0003390,Leaf159_000689,FALSE,FALSE
Leaf159,OG0003439,Leaf159_001126,FALSE,FALSE
Leaf161,OG0000108,Leaf161_001171,FALSE,FALSE
Leaf161,OG0000197,Leaf161_001304,FALSE,FALSE
Leaf161,OG0000609,Leaf161_000595,FALSE,FALSE
Leaf161,OG0001624,Leaf161_002273,FALSE,FALSE
Leaf161,OG0001839,Leaf161_000801,FALSE,FALSE
Leaf161,OG0001860,Leaf161_000961,FALSE,FALSE
Leaf161,OG0001860,Leaf161_003279,FALSE,FALSE
Leaf161,OG0001904,Leaf161_002695,FALSE,FALSE
Leaf161,OG0001923,Leaf161_000427,FALSE,FALSE
Leaf161,OG0001923,Leaf161_000603,FALSE,FALSE
Leaf161,OG0001961,Leaf161_003089,FALSE,FALSE
Leaf161,OG0001961,Leaf161_003239,FALSE,FALSE
Leaf161,OG0002091,Leaf161_000988,FALSE,FALSE
Leaf161,OG0002112,Leaf161_002570,FALSE,FALSE
Leaf161,OG0002151,Leaf161_000964,FALSE,FALSE
Leaf161,OG0002152,Leaf161_001795,FALSE,FALSE
Leaf161,OG0002152,Leaf161_002049,FALSE,FALSE
Leaf161,OG0002173,Leaf161_002673,FALSE,FALSE
Leaf161,OG0002174,Leaf161_002641,FALSE,FALSE
Leaf161,OG0002176,Leaf161_002228,FALSE,FALSE
Leaf161,OG0002178,Leaf161_003478,FALSE,FALSE
Leaf161,OG0002181,Leaf161_001413,FALSE,FALSE
Leaf161,OG0002193,Leaf161_000600,FALSE,FALSE
Leaf161,OG0002194,Leaf161_000803,FALSE,FALSE
Leaf161,OG0002204,Leaf161_000594,FALSE,FALSE
Leaf161,OG0002234,Leaf161_001870,FALSE,FALSE
Leaf161,OG0002278,Leaf161_000126,FALSE,FALSE
Leaf161,OG0002286,Leaf161_001312,FALSE,FALSE
Leaf161,OG0002349,Leaf161_003044,FALSE,FALSE
Leaf161,OG0002361,Leaf161_001905,FALSE,FALSE
Leaf161,OG0002362,Leaf161_001904,FALSE,FALSE
Leaf161,OG0002394,Leaf161_003257,FALSE,FALSE
Leaf161,OG0002409,Leaf161_003442,FALSE,FALSE
Leaf161,OG0002434,Leaf161_003481,FALSE,FALSE
Leaf161,OG0002477,Leaf161_000457,FALSE,FALSE
Leaf161,OG0002576,Leaf161_000534,FALSE,FALSE
Leaf161,OG0002577,Leaf161_000533,FALSE,FALSE
Leaf161,OG0002595,Leaf161_001000,FALSE,FALSE
Leaf161,OG0002600,Leaf161_002610,FALSE,FALSE
Leaf161,OG0002602,Leaf161_002638,FALSE,FALSE
Leaf161,OG0002638,Leaf161_001311,FALSE,FALSE
Leaf161,OG0002665,Leaf161_000016,FALSE,FALSE
Leaf161,OG0002689,Leaf161_002297,FALSE,FALSE
Leaf161,OG0002750,Leaf161_002116,FALSE,FALSE
Leaf161,OG0002759,Leaf161_001579,FALSE,FALSE
Leaf161,OG0002830,Leaf161_003245,FALSE,FALSE
Leaf161,OG0002831,Leaf161_003246,FALSE,FALSE
Leaf161,OG0002915,Leaf161_001910,FALSE,FALSE
Leaf161,OG0002965,Leaf161_002734,FALSE,FALSE
Leaf161,OG0003032,Leaf161_003171,FALSE,FALSE
Leaf161,OG0003120,Leaf161_001221,FALSE,FALSE
Leaf161,OG0003124,Leaf161_001219,FALSE,FALSE
Leaf161,OG0003125,Leaf161_001220,FALSE,FALSE
Leaf161,OG0003219,Leaf161_002086,FALSE,FALSE
Leaf161,OG0003225,Leaf161_000656,FALSE,FALSE
Leaf161,OG0003226,Leaf161_000652,FALSE,FALSE
Leaf161,OG0003227,Leaf161_000651,FALSE,FALSE
Leaf161,OG0003232,Leaf161_000655,FALSE,FALSE
Leaf161,OG0003233,Leaf161_000653,FALSE,FALSE
Leaf161,OG0003243,Leaf161_001612,FALSE,FALSE
Leaf161,OG0003331,Leaf161_002497,FALSE,FALSE
Leaf161,OG0003439,Leaf161_002389,FALSE,FALSE
Leaf171,OG0000100,Leaf171_002076,FALSE,FALSE
Leaf171,OG0000100,Leaf171_002200,FALSE,FALSE
Leaf171,OG0000100,Leaf171_002384,FALSE,FALSE
Leaf171,OG0000197,Leaf171_000258,FALSE,FALSE
Leaf171,OG0000197,Leaf171_001535,FALSE,FALSE
Leaf171,OG0000197,Leaf171_002854,FALSE,FALSE
Leaf171,OG0000197,Leaf171_002964,FALSE,FALSE
Leaf171,OG0000359,Leaf171_002811,FALSE,FALSE
Leaf171,OG0001626,Leaf171_002323,FALSE,FALSE
Leaf171,OG0002151,Leaf171_002780,FALSE,FALSE
Leaf171,OG0002159,Leaf171_001252,FALSE,FALSE
Leaf171,OG0002191,Leaf171_002585,FALSE,FALSE
Leaf171,OG0002278,Leaf171_000220,FALSE,FALSE
Leaf171,OG0002341,Leaf171_002529,FALSE,FALSE
Leaf171,OG0002344,Leaf171_002863,FALSE,FALSE
Leaf171,OG0002349,Leaf171_000773,FALSE,FALSE
Leaf171,OG0002394,Leaf171_000644,FALSE,FALSE
Leaf171,OG0002456,Leaf171_001710,FALSE,FALSE
Leaf171,OG0002456,Leaf171_003074,FALSE,FALSE
Leaf171,OG0002477,Leaf171_001627,FALSE,FALSE
Leaf171,OG0002595,Leaf171_000483,FALSE,FALSE
Leaf171,OG0002600,Leaf171_002692,FALSE,FALSE
Leaf171,OG0002602,Leaf171_001465,FALSE,FALSE
Leaf171,OG0002757,Leaf171_002128,FALSE,FALSE
Leaf171,OG0002757,Leaf171_002476,FALSE,FALSE
Leaf171,OG0002896,Leaf171_002855,FALSE,FALSE
Leaf171,OG0002975,Leaf171_002477,FALSE,FALSE
Leaf171,OG0003089,Leaf171_000318,FALSE,FALSE
Leaf171,OG0003120,Leaf171_000558,FALSE,FALSE
Leaf171,OG0003124,Leaf171_000560,FALSE,FALSE
Leaf171,OG0003125,Leaf171_000559,FALSE,FALSE
Leaf171,OG0003135,Leaf171_000875,FALSE,FALSE
Leaf171,OG0003225,Leaf171_000768,FALSE,FALSE
Leaf171,OG0003226,Leaf171_000879,FALSE,FALSE
Leaf171,OG0003227,Leaf171_000878,FALSE,FALSE
